title,text,source_name,date,topics,sentiment,type,tickers,lastupdate,news_id,rank_score
Biggest Movers DOGE up to 6Week High as AVAX Jumps 13 on Saturday,Dogecoin rose to a sixweek high on Saturday as prices rose above a key resistance level to start the weekend The meme coin climbed to its strongest point since December as the global crypto market cap was mostly in the green in todays session Avalanche also surged today hitting its strongest point since August,Bitcoin,2023-01-28 15:00:41,[],Positive,Article,"['AVAX', 'DOGE']","2024/02/07, 14:10:7169",255982,6.05
Roundup Of The Best and Worst Performing Cryptocurrencies of 2022,Coming from the highs of November 2021 things started to turn to worth very shortly,The Cryptonomist,2023-01-29 07:00:47,[],Neutral,Article,"['ADA', 'AVAX', 'DOT', 'LEO', 'LINK', 'OKB', 'QNT', 'SOL', 'TRX', 'XMR']","2024/02/07, 14:10:7385",256088,5.04
Top 5 Cryptocurrencies Of The Week  Week 4,This article is all about the top 5 cryptocurrencies of the week that performed well in the last seven days Lets take a look at it in more detail,CryptoTicker,2023-01-29 07:50:17,[],Neutral,Article,"['APT', 'AVAX', 'AXS', 'CVX', 'FTM']","2024/02/07, 14:10:7381",256091,5.08
Crypto Strategist Predicts Rallies for Polygon and Avalanche Says Ethereum Setting Up To Outperform Bitcoin,An analyst who called the end of Bitcoins BTC bull market last year is predicting surges for blockchain scaling solution Polygon MATIC and smart contract protocol Avalanche AVAX Pseudonymous analyst Pentoshi tells his 671300 Twitter followers that MATIC looks bullish and could be gearing up for a rally toward a major resistance area,The Daily Hodl,2023-01-29 12:45:01,[],Positive,Article,"['AVAX', 'BTC', 'ETH', 'MATIC']","2024/02/07, 14:10:7339",256156,6.18
LTC AVAX APT and FTM prepare to rally as Bitcoin price targets 24K,Bitcoin bulls look to push BTC price to 24000 and in doing so LTC AVAX APT and FTM could extend their monthly gains,Cointelegraph,2023-01-29 20:27:21,[],Positive,Article,"['APT', 'AVAX', 'BTC', 'FTM', 'LTC']","2024/02/07, 14:10:7297",256303,4.11
Top 5 Cryptos To Watch In The 1st Week Of February  BTC APT FTM AVAX MATIC,February is only two days away and this early we round up the top 5 cryptos that have the potential to make it big in the first week of the love month,Bitcoinist,2023-01-30 11:41:20,[],Positive,Article,"['APT', 'AVAX', 'BTC', 'FTM', 'MATIC']","2024/02/07, 14:10:7621",256521,6.18
Expert predicts massive rally for this altcoin and Ethereum to outperform Bitcoin  Report,Pseudonymous analyst Pentoshi with 671300 followers on Twitter predicted the Bitcoin bull market last year Pentoshi has also predicted that blockchain scaling solutions like Polygon MATIC and smart contract protocol Avalanche AVAX are set for massive surges,CryptoNewsFlash,2023-01-30 14:54:58,[],Positive,Article,"['ETH', 'AVAX']","2024/02/07, 14:10:7557",256638,6.28
Polygon MATIC Is Likely Gain 60 As AVAX And VRA Bulls Should Wait For A Dip,Key Points According to a cryptocurrency analyst who is frequently followed Polygon one altcoin functioning on the Ethereum ETH blockchain is already operational and three other digital assets have received updates,Coincu,2023-01-30 17:11:30,[],Positive,Article,"['AVAX', 'MATIC', 'VRA']","2024/02/07, 14:10:7501",256717,6.03
Avalanche price analysis AVAX begins correction after topping 20 resistance,Avalanche price analysis shows a bearish trend taking over the trade pattern as price dropped more than 6 percent over the past 24 hours to move as low as 1929 AVAX enjoyed a strong run over the past week to break the resistance point at 20 and move up to 2174 on January 28,Cryptopolitan,2023-01-30 23:54:16,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:7414",256906,5.43
Decoding State of Avalanche Q4 report for longterm AVAX holders,According to a report provided by Messari projects on Avalanche observed significant improvements in Q4 of the previous year,AMBCrypto,2023-01-31 00:30:12,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:7411",256912,6.18
These Altcoins Might Drop More Than 10 in Coming Week,At the start of trading today the cryptocurrency market experienced a sharp decline The value of the two largest cryptocurrencies Bitcoin and Ethereum both dropped by around 2 in a matter of hours wiping out their earlier gains,CoinPedia,2023-01-31 06:09:11,[],Negative,Article,"['ATOM', 'AVAX', 'LINK']","2024/02/07, 14:10:8080",256968,6.16
Heres What Could Be Next for Cardano and Four Surging Altcoins According to Trader Benjamin Cowen,A closelyfollowed crypto analyst and investor is keeping a close watch on Cardano and four redhot crypto assets that he says are jostling to move to greater heights In a new strategy session Benjamin Cowen tells his 392000 Youtube subscribers that Cardano ADAUSD can potentially double its value after the fourthlargest crypto asset ignited a  The post Heres What Could Be Next for Cardano and Four Surging Altcoins According to Trader Benjamin Cowen appeared first on The Daily Hodl,The Daily Hodl,2021-05-16 05:50:41,[],Positive,Article,"['ADA', 'AVAX', 'DOT', 'ETH', 'LINK']","2024/02/07, 14:10:8850",25702,4.38
Intain launches Avalanche subnet for assetbacked securities,Intain chose to build its platform on an Avalanche subnet for its customizability and so it doesnt have to rely on the economics of a different blockchain,The Block,2023-01-31 15:00:36,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:7906",257261,4.89
Avalanche Can this PChain update save AVAX from the bears,Avalanche AVAX made a major announcement that increased the offerings and capabilities of the blockchain For Avalanches PChain Ava Labs has introduced a new explorer that offers deeper visibility into all PChain activity from staking to granular transaction details,AMBCrypto,2023-01-31 16:30:53,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:7865",257329,6.03
Avalanche network records 34 growth in Q4 2022,The Avalanche AVAX network remained intact and continued its growth through the fourth quarter of 2022 according to recent research from Messari,CryptoSlate,2023-01-31 17:00:19,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:7854",257340,6.92
Intain Launches Avalanche Subnet For MultiTrillion Dollar Securitized Finance Market,Key Points The platform for structured finance and administration Intain has established an Avalanche subnet for the onchain issuance and trade of assetbacked securities IntainMarkets is seeking to simplify the complex structure of financial instruments making them more transparent secure and costeffective,Coincu,2023-01-31 18:04:05,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:7828",257387,6.12
Avalanche price analysis Bearish momentum drags AVAX below 2000 mark,Avalanche price analysis reveals the bearish momentum in the AVAX market with prices falling below 2000 as of todays trading session The bulls have also been observed making their efforts for recovery yet todays trends have been in the favor of bears trying to go down to 19,Cryptopolitan,2023-01-31 19:34:44,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:7803",257436,6.46
Avalanche Network daily transactions grow by 85 in Q4 2022,It looks like 2023 is off to an excellent start for AVAX the native token of Avalanche Network which has seen a surge since the beginning of the year Data shows that from Jan,Crypto news,2023-02-01 14:11:37,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8276",257823,6.38
Dexalot DEX launches first hybrid subnet for trades onAvalanche,Dexalot a decentralized cryptocurrency exchange DEX that aims to replicate the appearance and feel of a typical centralized exchange in a decentralized onchain application has launched on an Avalanche Subnet and is a major step forward in the development of decentralized trading protocols,Finbold,2023-02-01 15:00:08,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8250",257852,4.98
Decentralized Exchange Dexalot Introduces First Hybrid DeFi Subnet on Avalanche,Decentralized exchange Dexalot has launched its first hybrid DeFi subnet on Avalanche marking a new milestone for decentralized trading protocols,BlockchainReporter,2023-02-01 15:00:00,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8251",257857,5.55
Dexalots Avalanche Subnet Goes Live Bringing A CeFi Experience To DeFi Traders,The popular Avalanchehosted decentralized exchange Dexalot says its official subnet is now ready for prime time increasing the speed and safety of its platform and enabling a more positive trading experience for users,CryptoNewsFlash,2023-02-01 15:14:50,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8245",257863,5.34
Price analysis 21 BTC ETH BNB XRP ADA DOGE MATIC DOT LTC AVAX,Crypto traders are waiting for the result of todays FOMC and its possible that the recent downside could reverse course if Powells statements hint at an improving US economy,Cointelegraph,2023-02-01 18:30:00,['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'LTC', 'MATIC', 'XRP']","2024/02/07, 14:10:8176",257986,5.48
Avalanche boosts growth prospects Will it influence AVAXs price action,Institutional adoption is no doubt one of the most important catalysts in the crypto and blockchain segment This was evident in 2021 by the robust adoption that poured in albeit shortlived,AMBCrypto,2023-02-01 19:30:37,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8158",258017,6.79
AVAX Price Shoots 14 As Avalanche Daily Transactions Shoot 85,AVAX the native cryptocurrency of the Avalanche blockchain network is up by 14 at press time and is trading at 2232 levels With this recent price boost the AVAX price is up by more than 100 on the monthly chart,Coingape,2023-02-02 04:28:03,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8090",258134,9.04
Avalanche price analysis Bullish drive launches price above 21 threshold gaining 13 percent more,As the coin continues to rise after reaching a peak yesterday the Avalanche price analysis is positive today The coin price has broken above the resistance level at 2111 because this was a critical resistance zone and as a result it is currently reaching 2185,Cryptopolitan,2023-02-02 08:02:19,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:8729",258179,5.78
Avalanche AVAX Jumps 15 as New Network Upgrade Is Released Heres What Has Changed,Avalanche AVAX a proofofstake PoS Layer 1 blockchain protocol has seen its price jump by 1533 to 2193 at the time of writing complementing the assets positive close in January The growth is likely predicated on the release of a new protocol update that directly makes life easier for validators,UToday,2023-02-02 09:55:00,['upgrade'],Positive,Article,['AVAX'],"2024/02/07, 14:10:8703",258221,5.18
First Mover Americas Network Update Lifts AVAX,The latest price moves in bitcoin BTC and crypto markets in context for Feb 2 2023 First Mover is CoinDesks daily newsletter that contextualizes the latest actions in the crypto markets,Coindesk,2023-02-02 13:49:21,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8619",258362,6.05
Avalanche bull trap risks pushing AVAX price down by 30 in February,The price of AVAX has more than doubled in 2023 but a growing divergence between several key metrics hints at a bearish reversal ahead,Cointelegraph,2023-02-02 16:07:13,[],Negative,Article,['AVAX'],"2024/02/07, 14:10:8564",258476,4.89
Biggest Movers AVAX Hits Highest Point Since August Following 17 Jump,Avalanche moved to its highest point since August as the token rose by as much as 17 in todays session Cryptocurrencies surged across the board following the latest Federal Reserve rate hike with the global market cap 429 higher as of writing this,Bitcoin,2023-02-02 16:30:46,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:8555",258496,6.29
Can Avalanche AVAX climb further after this Subnet launch,According to CoinMarketCap Avalanche AVAX increased 1458 in the last 24 hours but besides that there has been notable development with the project Noteworthy to mention was the Dexalot Subnet launch on the Avalanche ecosystem,AMBCrypto,2023-02-03 06:30:21,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:9057",258736,5.88
Maximize Your Crypto Returns These 4 Altcoins are Poised to Skyrocket to the Top 10 in 2023,What altcoins are likely to climb into the top 10 by the end of the year This article is all about the top 4 altcoins 2023,CryptoTicker,2023-02-03 07:09:49,[],Positive,Article,"['AVAX', 'LINK', 'LTC', 'SHIB']","2024/02/07, 14:10:9053",258746,4.0
Avalanche price analysis AVAXUSD Price drops to 2131 with a negative market forecast,Avalanche price analysis indicates that its current pricing is bearish Over the past 24 hours Avalanche Coin has traded in the negative and its price has been slowly declining,Cryptopolitan,2023-02-03 13:15:03,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:8946",258919,6.48
As Avalanche Price Explodes These 3 Altcoins Might 20x in 2023,AVAX the cryptocurrency that powers Avalanches highperformance smartcontractenabled layer1 blockchain protocol has been surging in 2023 The cryptocurrency is already up nearly 100 since the turn of the year with AVAX last changing hands to the north of 21 per token having ended 2022 under 11,Cryptonews,2023-02-03 15:23:00,[],Positive,Article,"['AVAX', 'CCHG', 'FGHT', 'MEMAG']","2024/02/07, 14:10:8896",259003,5.75
Price analysis 23 BTC ETH BNB XRP ADA DOGE MATIC DOT LTC AVAX,Strong US jobs data for January could not pull Bitcoin and select altcoins lower indicating a strong bullish undercurrent,Cointelegraph,2023-02-03 18:59:55,['tanalysis'],Positive,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'LTC', 'MATIC', 'XRP']","2024/02/07, 14:10:8828",259102,6.02
Why Ethereum Avalanche and Cardano Surged Higher This Week,The macro environment is finally turning around leading to impressive performance for these top tokens,The Motley Fool,2023-02-03 20:26:46,[],Positive,Article,"['ADA', 'AVAX', 'ETH']","2024/02/07, 14:10:8796",259145,6.03
